task,head,run_tag,context_length,k,split,context_length_min,total_compute_min,n_subjects,n_segments,seg_accuracy,seg_balanced_accuracy,seg_macro_f1,seg_auroc,mean_prob_accuracy,mean_prob_balanced_accuracy,mean_prob_macro_f1,mean_prob_auroc,majority_accuracy,majority_balanced_accuracy,majority_macro_f1,majority_auroc,mean_prob_auroc_ci_lo,mean_prob_auroc_ci_hi,mean_prob_bal_acc_ci_lo,mean_prob_bal_acc_ci_hi
apnea_binary,transformer,,10m,30,test,10.0,300.0,2077,62293,0.6905109723403914,0.689661813037824,0.6869800800013419,0.7732476784884769,0.745305729417429,0.7444649993972607,0.7422540725659552,0.8519255199784868,0.7260471834376505,0.7249056481301175,0.7201302476481419,0.8519255199784868,0.8362568816798437,0.866959596011965,0.7269855802039074,0.7617829095998015
apnea_binary,transformer,,10m,4,test,10.0,40.0,2077,8308,0.6597255657197881,0.6587244183566547,0.6540838839124645,0.7406918229152177,0.718343765045739,0.7173593531217255,0.7137895335648843,0.8167756233714449,0.6571978815599422,0.6552595951447038,0.6358401544477605,0.8167756233714449,0.7980819236386762,0.8330593672430947,0.698950315444856,0.7342482407416738
apnea_binary,transformer,,10m,40,test,10.0,400.0,2077,82794,0.6921878396985289,0.6913153776927903,0.6887021741164017,0.7740268663703012,0.750601829561868,0.7497890412737271,0.747797920659508,0.8522482172828515,0.7298988926336062,0.7287970252501368,0.7244527528191522,0.8522482172828515,0.8366672113498346,0.8670030612220594,0.732489392803206,0.7669309963267084
apnea_binary,transformer,,10m,5,test,10.0,50.0,2077,10385,0.6740491092922485,0.6730979868510121,0.6691477649019517,0.754042284474365,0.7390467019740009,0.7380439721441752,0.7346619086229329,0.8321834923637578,0.7159364467982667,0.71478241114233,0.7096759367187693,0.8321834923637578,0.8144215343942178,0.8477672068943944,0.7206466247511224,0.7547146741923308
apnea_binary,transformer,,10m,50,test,10.0,500.0,2077,100894,0.6928162229666779,0.6918822641696593,0.6893451060766315,0.7745554469774115,0.7520462205103514,0.7512374699789506,0.7492842334471294,0.8531467623631086,0.731824747231584,0.7307466547973406,0.7266416249205778,0.8531467623631086,0.8380371422975793,0.8682048605965494,0.733840555323785,0.7686669331688293
apnea_binary,transformer,,10m,6,test,10.0,60.0,2077,12462,0.676697159364468,0.6758025704509416,0.6723772178447418,0.7571507023199793,0.7361579200770342,0.7352732263239399,0.7326772763143061,0.833823870327612,0.6947520462205103,0.6931788466353243,0.6823123139931213,0.833823870327612,0.8177466059641715,0.8495876097321718,0.7167743970923248,0.7534524804848094
apnea_binary,transformer,,10m,60,test,10.0,600.0,2077,109358,0.6898717972164816,0.6886884170458004,0.6862490875323468,0.7711219184391753,0.7496389022628791,0.748841813410484,0.7469271533358453,0.8530577424170769,0.7323062108810785,0.731255737613709,0.7273871553187752,0.8530577424170769,0.8378994010804853,0.8680465971712166,0.730326082078377,0.7666009596167126
apnea_binary,transformer,,10m,8,test,10.0,80.0,2077,16616,0.6833172845450168,0.682456637549726,0.679385718801726,0.7648319342828793,0.7366393837265286,0.7357428992683673,0.733075380216144,0.8434584249033299,0.7019740009629273,0.7005628657004294,0.6922063504945739,0.8434584249033299,0.8269168967206239,0.8593130430207745,0.7169356755939458,0.7539492759181506
apnea_binary,transformer,,10m,80,test,10.0,800.0,2077,113281,0.6877587591917445,0.6866260556865987,0.6842319049194809,0.768508327706774,0.7491574386133847,0.74835637651728,0.7464148649500513,0.8530827792768985,0.7323062108810785,0.731255737613709,0.7273871553187752,0.8530827792768985,0.8379610155605055,0.8679608068046021,0.7293631294855232,0.7660003814900656
apnea_binary,transformer,,10m,all,test,10.0,,2077,113497,0.6878507801968334,0.6868240807888352,0.6843981876072133,0.7685920316587955,0.7491574386133847,0.74835637651728,0.7464148649500513,0.8530948340612569,0.7323062108810785,0.731255737613709,0.7273871553187752,0.8530948340612569,0.838004878813441,0.8679729263894889,0.7293631294855232,0.7660003814900656
apnea_binary,transformer,,40m,1,test,40.0,40.0,2077,2077,0.6538276360134809,0.6539187322076019,0.6538160803099831,0.7190929238415815,0.6538276360134809,0.6539187322076019,0.6538160803099831,0.7190929238415815,0.6538276360134809,0.6539187322076019,0.6538160803099831,0.7190929238415815,0.6977734489423588,0.7393366198471346,0.6333078419375768,0.6741177351969344
apnea_binary,transformer,,40m,10,test,40.0,400.0,2077,20667,0.7206657957129724,0.7210336255128735,0.7202875412015571,0.8084549764693245,0.7780452575830524,0.7785308927031462,0.7774209528086775,0.866981018351091,0.7698603755416467,0.7700104783894808,0.7698270281899908,0.866981018351091,0.8523658721491962,0.8810604178413035,0.7611490340362063,0.7952531341312754
apnea_binary,transformer,,40m,12,test,40.0,480.0,2077,24244,0.7202194357366771,0.7206178092992396,0.7198185972387978,0.8100684067337374,0.777563793933558,0.7780139279123895,0.7770365599312967,0.8690229133631922,0.7679345209436688,0.7681475505605475,0.7678440572063574,0.8690229133631922,0.8540395188962979,0.882788062859907,0.7595802093103178,0.7946913170741813
apnea_binary,transformer,,40m,16,test,40.0,640.0,2077,27183,0.7170290254938748,0.7176650275666816,0.716527828888865,0.8068817889701461,0.7780452575830524,0.7784757188824287,0.7775700726157586,0.8702923748852477,0.7703418391911411,0.7706220268728963,0.7701626120937742,0.8702923748852477,0.8553106687863419,0.8841188805660373,0.7602872843784232,0.7954419035291963
apnea_binary,transformer,,40m,2,test,40.0,80.0,2077,4154,0.6639383726528647,0.6644084810044417,0.6630272658704194,0.7413425784256452,0.7010110736639383,0.7015703674854648,0.6998351651804072,0.7797516714422157,0.6677900818488204,0.6669559814912696,0.663915857605178,0.7797516714422157,0.7607202558141737,0.7970519597084786,0.6824620173151761,0.7197001696690951
apnea_binary,transformer,,40m,20,test,40.0,800.0,2077,27604,0.7150775249963773,0.7156914175002009,0.7144779041315641,0.8054304876677657,0.7770823302840636,0.7775206090447975,0.7765849465363326,0.870207064103634,0.7698603755416467,0.770160235902857,0.7696484422129208,0.870207064103634,0.855371622345115,0.8840659479699414,0.7596718932461022,0.7947293782174057
apnea_binary,transformer,,40m,25,test,40.0,1000.0,2077,27646,0.7152210084641539,0.7157993312038101,0.7145967112230663,0.8055120989007698,0.7770823302840636,0.7775206090447975,0.7765849465363326,0.8702256099257241,0.7698603755416467,0.770160235902857,0.7696484422129208,0.8702256099257241,0.8553761026538841,0.8840700819865508,0.7596718932461022,0.7947293782174057
