task,head,run_tag,context_length,k,split,context_length_min,total_compute_min,n_subjects,n_segments,seg_accuracy,seg_balanced_accuracy,seg_macro_f1,seg_auroc,mean_prob_accuracy,mean_prob_balanced_accuracy,mean_prob_macro_f1,mean_prob_auroc,majority_accuracy,majority_balanced_accuracy,majority_macro_f1,majority_auroc,mean_prob_auroc_ci_lo,mean_prob_auroc_ci_hi,mean_prob_bal_acc_ci_lo,mean_prob_bal_acc_ci_hi
sex_binary,lstm,abl_no_resp,120m,1,test,120.0,120.0,1430,1430,0.7286713286713287,0.7293685396561015,0.7286182440694546,0.8006936755988832,0.7286713286713287,0.7293685396561015,0.7286182440694546,0.8006936755988832,0.7286713286713287,0.7293685396561015,0.7286182440694546,0.8006936755988832,,,,
sex_binary,lstm,abl_no_resp,120m,5,test,120.0,600.0,1430,5681,0.7433550431262101,0.7455075674184803,0.7433416749090855,0.8194982469828475,0.7874125874125875,0.7891539705089894,0.7873976161458873,0.8609023661392249,0.772027972027972,0.7753294469210796,0.7715413144730034,0.8609023661392249,,,,
sex_binary,lstm,abl_no_resp,120m,all,test,120.0,,1430,5697,0.7431981744777953,0.7453862956561275,0.7431855140884807,0.8193462261225386,0.7874125874125875,0.7891539705089894,0.7873976161458873,0.8609787880272375,0.772027972027972,0.7753294469210796,0.7715413144730034,0.8609787880272375,,,,
sleep_efficiency_binary,lstm,abl_bas_only,120m,1,test,120.0,120.0,2020,2020,0.6608910891089109,0.6375825082508251,0.6394127094446143,0.6867862219390255,0.6608910891089109,0.6375825082508251,0.6394127094446143,0.6867862219390255,0.6608910891089109,0.6375825082508251,0.6394127094446143,0.6867862219390255,,,,
sleep_efficiency_binary,lstm,abl_bas_only,120m,10,test,120.0,1200.0,2020,8733,0.6723920760334364,0.6618840891862634,0.6576535059458883,0.7135161496955236,0.7024752475247524,0.6998762376237624,0.6953463796880188,0.7734888123713362,0.6881188118811881,0.696575907590759,0.6851546171385141,0.7734888123713362,,,,
sleep_efficiency_binary,lstm,abl_bas_only,120m,5,test,120.0,600.0,2020,8448,0.6684422348484849,0.6603699672135823,0.6558655735949717,0.712466117334734,0.7029702970297029,0.7002887788778878,0.6958060387019049,0.772661687579649,0.6866336633663367,0.6949257425742574,0.6836245923944307,0.772661687579649,,,,
sleep_efficiency_binary,lstm,abl_bas_only,120m,all,test,120.0,,2020,8733,0.6723920760334364,0.6618840891862634,0.6576535059458883,0.7135161496955236,0.7024752475247524,0.6998762376237624,0.6953463796880188,0.7734888123713362,0.6881188118811881,0.696575907590759,0.6851546171385141,0.7734888123713362,,,,
sleep_efficiency_binary,lstm,abl_cardio,120m,1,test,120.0,120.0,2020,2020,0.6222772277227723,0.599009900990099,0.5999710345869353,0.645413644087181,0.6222772277227723,0.599009900990099,0.5999710345869353,0.645413644087181,0.6222772277227723,0.599009900990099,0.5999710345869353,0.645413644087181,,,,
sleep_efficiency_binary,lstm,abl_cardio,120m,10,test,120.0,1200.0,2020,8733,0.619145768922478,0.6107982959392892,0.605486036581437,0.6537354789803608,0.6237623762376238,0.6243811881188119,0.6180984326910925,0.6666401169819952,0.6138613861386139,0.6225247524752475,0.6112992610837439,0.6666401169819952,,,,
sleep_efficiency_binary,lstm,abl_cardio,120m,5,test,120.0,600.0,2020,8448,0.6162405303030303,0.6103192249143501,0.6047896663908644,0.6523979598506013,0.6242574257425743,0.6247937293729373,0.6185541540994643,0.6675213622847433,0.6158415841584158,0.6241749174917492,0.6131658644639324,0.6675213622847433,,,,
sleep_efficiency_binary,lstm,abl_cardio,120m,all,test,120.0,,2020,8733,0.619145768922478,0.6107982959392892,0.605486036581437,0.6537354789803608,0.6237623762376238,0.6243811881188119,0.6180984326910925,0.6666401169819952,0.6138613861386139,0.6225247524752475,0.6112992610837439,0.6666401169819952,,,,
