task,head,run_tag,context_length,k,split,context_length_min,total_compute_min,n_subjects,n_segments,seg_accuracy,seg_balanced_accuracy,seg_macro_f1,seg_auroc,mean_prob_accuracy,mean_prob_balanced_accuracy,mean_prob_macro_f1,mean_prob_auroc,majority_accuracy,majority_balanced_accuracy,majority_macro_f1,majority_auroc,mean_prob_auroc_ci_lo,mean_prob_auroc_ci_hi,mean_prob_bal_acc_ci_lo,mean_prob_bal_acc_ci_hi
age_class,transformer,,30s,30,test,0.5,15.0,1861,55830,0.7273329751029912,0.6612094164992752,0.6462124431265134,0.8745704101448144,0.7753895754970446,0.7075264304444886,0.6970604388102232,0.9093060390211556,0.7791509940891993,0.7157807871171195,0.7032621358627972,0.9093060390211556,,,,
age_class,transformer,,30s,320,test,0.5,160.0,1861,595520,0.7273626410531973,0.6633889209042767,0.6471263165338622,0.8755021073073336,0.7743148844707146,0.7092352583438241,0.6968939241972966,0.9089129559911804,0.7753895754970446,0.7120561814773653,0.698750934687193,0.9089129559911804,,,,
age_class,transformer,,30s,4,test,0.5,2.0,1861,7444,0.7117141321869962,0.624758567867086,0.6223171504692439,0.8572105876338769,0.7603439011284255,0.6669459380457109,0.669009601198688,0.8956381886501834,0.7420741536808168,0.6800638414093084,0.6665869930361764,0.8956381886501834,,,,
age_class,transformer,,30s,40,test,0.5,20.0,1861,74440,0.7245432563138098,0.6582239072908657,0.6436044226715475,0.8738552241389262,0.7737775389575497,0.7072163959050316,0.6966394928660454,0.9078407393583592,0.7673293927995701,0.7024377063604536,0.6900421849228314,0.9078407393583592,,,,
age_class,transformer,,30s,400,test,0.5,200.0,1861,744400,0.7270540032240731,0.6630411258637183,0.6468329193327397,0.8753301602339464,0.7753895754970446,0.7087432321885325,0.696729360965988,0.9089228000096016,0.7759269210102095,0.7112673313386958,0.6990453345279658,0.9089228000096016,,,,
age_class,transformer,,30s,5,test,0.5,2.5,1861,9305,0.7111230521225148,0.6248728875152891,0.6202732657150769,0.8583621030413852,0.7619559376679205,0.6782997683503286,0.6737140340073875,0.8959996034878644,0.7495969908651263,0.6740934747654127,0.6654162847441786,0.8959996034878644,,,,
age_class,transformer,,30s,50,test,0.5,25.0,1861,93050,0.7273186458893068,0.6606732430200708,0.6459289320293164,0.8748401452737676,0.7802256851155293,0.7123691945389842,0.7021407973112624,0.9088302891900332,0.7737775389575497,0.7097618532385007,0.6964848989388571,0.9088302891900332,,,,
age_class,transformer,,30s,500,test,0.5,250.0,1861,930500,0.7273186458893068,0.6631878614727231,0.647084981360824,0.8754344225822667,0.7759269210102095,0.7090400561719102,0.6974175401361085,0.90906121667607,0.7753895754970446,0.7106523251886343,0.6982212147594744,0.90906121667607,,,,
age_class,transformer,,30s,6,test,0.5,3.0,1861,11166,0.7175353752462834,0.6417334325041507,0.633857338384625,0.8642075234660199,0.7624932831810854,0.6811420496671756,0.6755306990743883,0.9003021468526566,0.7512090274046211,0.6964718270585761,0.6762787401237903,0.9003021468526566,,,,
age_class,transformer,,30s,60,test,0.5,30.0,1861,111660,0.727019523553645,0.6626472651023237,0.647161743445979,0.8751852700788416,0.7753895754970446,0.7067030115664342,0.6966802287218156,0.9095322704686148,0.7721655024180548,0.7074675249996362,0.6949878743870727,0.9095322704686148,,,,
age_class,transformer,,30s,8,test,0.5,4.0,1861,14888,0.7194384739387426,0.6431620844310557,0.6338094366772627,0.8667960633862878,0.7732401934443848,0.6970925779005368,0.6913391687902055,0.9039562241461812,0.7608812466415905,0.6968915248605119,0.6846131976591039,0.9039562241461812,,,,
age_class,transformer,,30s,80,test,0.5,40.0,1861,148880,0.7268941429339065,0.6617815067599265,0.6461146232209999,0.8749631629450642,0.7786136485760344,0.7093073743447559,0.6993236281590304,0.9088794402084148,0.7721655024180548,0.7067000330442724,0.694715562400036,0.9088794402084148,,,,
age_class,transformer,,30s,all,test,0.5,,1861,2092285,0.7416934117483994,0.6656977659764721,0.6501790293373112,0.8835196969075492,0.7737775389575497,0.706898213738348,0.6950005234618658,0.9090015543247384,0.7775389575497045,0.712475985455513,0.7004833068414658,0.9090015543247384,,,,
age_class,transformer,,10m,1,test,10.0,10.0,1861,1861,0.7329392799570124,0.663617308206811,0.654164431479027,0.8773207878319459,0.7329392799570124,0.663617308206811,0.654164431479027,0.8773207878319459,0.7329392799570124,0.663617308206811,0.654164431479027,0.8773207878319459,,,,
age_class,transformer,,10m,10,test,10.0,100.0,1861,18610,0.7677592692101021,0.7155594264794666,0.7043570168247193,0.908390689729071,0.8130037614185922,0.7658129518035325,0.7569321255495499,0.9350572563938312,0.8049435787211177,0.7641683046303268,0.7501241048901887,0.9350572563938312,,,,
age_class,transformer,,10m,100,test,10.0,1000.0,1861,103691,0.784976516766161,0.7254166578853387,0.7143281341162778,0.9176536476827902,0.815690488984417,0.7711904584199312,0.7615556954345593,0.9374788429276014,0.8113917248790973,0.7667756459308102,0.7573627420029977,0.9374788429276014,,,,
age_class,transformer,,10m,12,test,10.0,120.0,1861,22332,0.7679562958982625,0.7187336062531395,0.7074528238188944,0.9084823944039884,0.815690488984417,0.7716956951313021,0.7635800702121157,0.9347085522087052,0.8076303062869425,0.769414683624729,0.7569544607483646,0.9347085522087052,,,,
age_class,transformer,,10m,16,test,10.0,160.0,1861,29776,0.7731058570660935,0.7245711261983411,0.712660775316951,0.911213545772419,0.8199892530897367,0.7784129834865142,0.7692822968984178,0.9373513084657848,0.8189145620634067,0.7815815945972715,0.7685801936040965,0.9373513084657848,,,,
age_class,transformer,,10m,2,test,10.0,20.0,1861,3722,0.7152068780225685,0.6568168838774908,0.6462903735446797,0.8721270277355329,0.7447608812466416,0.694892338550296,0.6840990280384657,0.8945338695546986,0.6802794196668458,0.6847299282867981,0.6386739992265738,0.8945338695546986,,,,
age_class,transformer,,10m,20,test,10.0,200.0,1861,37220,0.7719236969371306,0.7227957748506375,0.7109525707739465,0.9111110464261571,0.815153143471252,0.7699390879365025,0.7598594003331552,0.9368354610004106,0.8097796883396023,0.7676072124360912,0.7552222605156947,0.9368354610004106,,,,
age_class,transformer,,10m,25,test,10.0,250.0,1861,46525,0.7728747984954326,0.7229598349248253,0.7118693729040088,0.9117420151034829,0.815690488984417,0.7708722762532476,0.76099461011274,0.9371217708903636,0.8167651800107469,0.7699309403092759,0.7616121940470447,0.9371217708903636,,,,
age_class,transformer,,10m,3,test,10.0,30.0,1861,5583,0.7392083109439369,0.682092006374477,0.6723590358144366,0.8892816901976094,0.7866738312735089,0.7332807001085077,0.7248045844795605,0.9165306556213244,0.7727028479312198,0.7219880720078576,0.7105430162776821,0.9165306556213244,,,,
age_class,transformer,,10m,30,test,10.0,300.0,1861,55820,0.7729666786098173,0.723341501910717,0.7122490860857451,0.9117341933847176,0.814078452444922,0.7713856605918449,0.7616622765598805,0.936943121956367,0.815153143471252,0.77542338546943,0.7636684127593583,0.936943121956367,,,,
age_class,transformer,,10m,4,test,10.0,40.0,1861,7444,0.7528210639441161,0.7016519926112087,0.6897035990516569,0.8999497130865373,0.800107469102633,0.7569112108243585,0.7467684397655253,0.9272646626512312,0.7721655024180548,0.7567876552427544,0.728663049941721,0.9272646626512312,,,,
age_class,transformer,,10m,40,test,10.0,400.0,1861,74330,0.7739539889681152,0.7242561189594324,0.7132007196652806,0.9123697004388004,0.8167651800107469,0.7735061448421016,0.7642332730390615,0.9374667588700656,0.8119290703922623,0.7687945083696026,0.7583835077770388,0.9374667588700656,,,,
age_class,transformer,,10m,5,test,10.0,50.0,1861,9305,0.754110693175712,0.6995707340448839,0.6890001943609958,0.9013593472243814,0.7974207415368082,0.7480896272971306,0.738844483884785,0.9286655601453144,0.7915099408919936,0.740931176780465,0.7333129288080419,0.9286655601453144,,,,
age_class,transformer,,10m,50,test,10.0,500.0,1861,91332,0.7753580344238602,0.7244449472639324,0.7133315686539784,0.9129393361066382,0.814615797958087,0.770278628286492,0.7606731213460103,0.9374406432515452,0.8130037614185922,0.7679843000476273,0.7586162324924867,0.9374406432515452,,,,
age_class,transformer,,10m,6,test,10.0,60.0,1861,11166,0.7610603618126456,0.7075120165580051,0.6963057628040027,0.9050315316202694,0.8092423428264374,0.762462455253153,0.7542097574110725,0.9316999995151451,0.7898979043524986,0.7553519963843759,0.7370369760939325,0.9316999995151451,,,,
age_class,transformer,,10m,60,test,10.0,600.0,1861,99487,0.7797099118477792,0.7243598626573036,0.7134280604787943,0.9149842648925488,0.815690488984417,0.7711904584199312,0.7615556954345593,0.9374532151125736,0.8108543793659323,0.7664788219474322,0.7569908188516118,0.9374532151125736,,,,
age_class,transformer,,10m,8,test,10.0,80.0,1861,14888,0.7655158516926384,0.7137206563596612,0.7032171359110858,0.9075290213868752,0.8130037614185922,0.7665804437588962,0.7568300096508555,0.9344164250144066,0.7968833960236432,0.7628418396238045,0.7468056655488763,0.9344164250144066,,,,
age_class,transformer,,10m,80,test,10.0,800.0,1861,103504,0.7846073581697326,0.7252800513722876,0.7142119645350095,0.9174710335188272,0.815690488984417,0.7711904584199312,0.7615556954345593,0.9374805157961422,0.8113917248790973,0.7667756459308102,0.7573627420029977,0.9374805157961422,,,,
age_class,transformer,,10m,all,test,10.0,,1861,103703,0.7850013982237737,0.7254259994792417,0.7143357844119939,0.9176665240787392,0.815690488984417,0.7711904584199312,0.7615556954345593,0.9374788429276014,0.8113917248790973,0.7667756459308102,0.7573627420029977,0.9374788429276014,,,,
age_class,transformer,,40m,1,test,40.0,40.0,1861,1861,0.7743148844707146,0.7065760527578199,0.7050948367637834,0.9069137327295724,0.7743148844707146,0.7065760527578199,0.7050948367637834,0.9069137327295724,0.7743148844707146,0.7065760527578199,0.7050948367637834,0.9069137327295724,,,,
age_class,transformer,,40m,10,test,40.0,400.0,1861,18571,0.8006030908405578,0.7436279993509546,0.7393341364633503,0.9280472371388702,0.8259000537345513,0.7668160655383064,0.7650536502303257,0.944991821564388,0.8232133261687264,0.7742603200651739,0.7671495775145831,0.944991821564388,,,,
age_class,transformer,,40m,12,test,40.0,480.0,1861,21932,0.8041674265912822,0.746367635821477,0.7424519139005222,0.9292485418614854,0.8296614723267061,0.7759131148656063,0.7725432290559463,0.9457982313847628,0.8275120902740463,0.778675132554295,0.7725490191297947,0.9457982313847628,,,,
age_class,transformer,,40m,16,test,40.0,640.0,1861,24798,0.8097023953544641,0.7449103912452358,0.7413056659759713,0.9319044602275754,0.8296614723267061,0.774827440743559,0.7717217283130813,0.9459789441126124,0.8285867813003761,0.7758247036102214,0.7720903299336078,0.9459789441126124,,,,
age_class,transformer,,40m,2,test,40.0,80.0,1861,3722,0.7649113379903277,0.6998186856766345,0.6992854283215862,0.9058984655780794,0.7898979043524986,0.7285109461304146,0.7287125202767913,0.9219534038723324,0.7404621171413218,0.7302907388570133,0.6956718010700155,0.9219534038723324,,,,
age_class,transformer,,40m,20,test,40.0,800.0,1861,25254,0.8119901797735012,0.7452533135489605,0.7416834830640924,0.9330363643456072,0.8296614723267061,0.774827440743559,0.7717217283130813,0.9459431456924208,0.8285867813003761,0.7758247036102214,0.7720903299336078,0.9459431456924208,,,,
age_class,transformer,,40m,25,test,40.0,1000.0,1861,25290,0.8122578094108344,0.7453403670730306,0.7417608185369695,0.9331627251497996,0.8296614723267061,0.774827440743559,0.7717217283130813,0.9459436119594036,0.8285867813003761,0.7758247036102214,0.7720903299336078,0.9459436119594036,,,,
age_class,transformer,,40m,3,test,40.0,120.0,1861,5583,0.7834497581945191,0.7228278438853227,0.7207136980128793,0.9168659220437856,0.8189145620634067,0.7632755359210779,0.7622471697135884,0.9360720955846604,0.8135411069317571,0.7582111485425101,0.7548391441545448,0.9360720955846604,,,,
age_class,transformer,,40m,4,test,40.0,160.0,1861,7444,0.7862708221386352,0.7273404400089761,0.7241351040771459,0.9214451185216316,0.8232133261687264,0.7637410347879988,0.7616004452457602,0.9399584389784472,0.8054809242342826,0.7681714607685266,0.7530995886336013,0.9399584389784472,,,,
age_class,transformer,,40m,5,test,40.0,200.0,1861,9305,0.7939817302525524,0.7357832801345805,0.7323451510671234,0.9237839355263532,0.8216012896292316,0.7588260485163595,0.7580708387076,0.9424624401002508,0.8194519075765717,0.7584062445382118,0.7568687260476268,0.9424624401002508,,,,
age_class,transformer,,40m,6,test,40.0,240.0,1861,11166,0.7970625111946982,0.7380091394322634,0.7346732470814384,0.924507303272157,0.8221386351423966,0.765056479821345,0.7654035143582568,0.9426064188028738,0.8216012896292316,0.7769450526478661,0.7681328727823412,0.9426064188028738,,,,
age_class,transformer,,40m,8,test,40.0,320.0,1861,14884,0.7988443966675625,0.741430712099625,0.7369886232619326,0.9269813920278164,0.8269747447608813,0.7713031002045714,0.7699410165731408,0.9448128333579277,0.8178398710370769,0.7668934568205151,0.759892089820069,0.9448128333579277,,,,
