task,head,run_tag,context_length,k,split,context_length_min,total_compute_min,n_subjects,n_segments,seg_accuracy,seg_balanced_accuracy,seg_macro_f1,seg_auroc,mean_prob_accuracy,mean_prob_balanced_accuracy,mean_prob_macro_f1,mean_prob_auroc,majority_accuracy,majority_balanced_accuracy,majority_macro_f1,majority_auroc,mean_prob_auroc_ci_lo,mean_prob_auroc_ci_hi,mean_prob_bal_acc_ci_lo,mean_prob_bal_acc_ci_hi
age_class,transformer,,120m,8,test,120.0,960.0,1859,7832,0.759320735444331,0.6775415205149488,0.6658507509321184,0.8934895982400423,0.7789133942980097,0.7080727116946136,0.7006469486393856,0.9083616574547608,0.7600860677783755,0.7156161014683194,0.6929081017843055,0.9083616574547608,0.8979745624465876,0.9182303238501294,0.6805804301161651,0.7343791166306994
age_class,transformer,,120m,all,test,120.0,,1859,7832,0.759320735444331,0.6775415205149488,0.6658507509321184,0.8934895982400423,0.7789133942980097,0.7080727116946136,0.7006469486393856,0.9083616574547608,0.7600860677783755,0.7156161014683194,0.6929081017843055,0.9083616574547608,0.8979745624465876,0.9182303238501294,0.6805804301161651,0.7343791166306994
age_class,transformer,,240m,1,test,240.0,240.0,1859,1859,0.7756858526089295,0.6656160596461791,0.6828103082206681,0.9040408259495823,0.7756858526089295,0.6656160596461791,0.6828103082206681,0.9040408259495823,0.7756858526089295,0.6656160596461791,0.6828103082206681,0.9040408259495823,0.8930122605311926,0.9146380156177092,0.6352973390597759,0.693066813945915
age_class,transformer,,240m,2,test,240.0,480.0,1859,3445,0.7747460087082728,0.6496438911750751,0.6659964350794578,0.9020401098218944,0.7821409359870898,0.662995344916951,0.679891323789141,0.910992567675334,0.7805271651425497,0.692494731107336,0.6925633776884293,0.910992567675334,0.9010946595582556,0.920648455162564,0.6360480574278052,0.6906498194386331
age_class,transformer,,240m,3,test,240.0,720.0,1859,3561,0.7803987643920247,0.649773298868367,0.666674574058629,0.905262758702988,0.7832167832167832,0.6641773780138777,0.6822086044250204,0.9110784816087548,0.7810650887573964,0.6918552705794904,0.693545527145611,0.9110784816087548,0.9011904928036564,0.9206838307232528,0.6375516769045673,0.6914590158475937
age_class,transformer,,240m,4,test,240.0,960.0,1859,3563,0.7805220319955094,0.6497970550788206,0.6667084090689932,0.9053358115738293,0.7832167832167832,0.6641773780138777,0.6822086044250204,0.9110784816087548,0.7810650887573964,0.6918552705794904,0.693545527145611,0.9110784816087548,0.9011904928036564,0.9206838307232528,0.6375516769045673,0.6914590158475937
age_class,transformer,,240m,all,test,240.0,,1859,3563,0.7805220319955094,0.6497970550788206,0.6667084090689932,0.9053358115738293,0.7832167832167832,0.6641773780138777,0.6822086044250204,0.9110784816087548,0.7810650887573964,0.6918552705794904,0.693545527145611,0.9110784816087548,0.9011904928036564,0.9206838307232528,0.6375516769045673,0.6914590158475937
apnea_binary,lstm,,30s,1,test,0.5,0.5,2054,2054,0.5837390457643622,0.5832871122286347,0.5778302527460613,0.638463733736097,0.5837390457643622,0.5832871122286347,0.5778302527460613,0.638463733736097,0.5837390457643622,0.5832871122286347,0.5778302527460613,0.638463733736097,0.6124737602514584,0.6621045217294027,0.5614162714455467,0.604229786275339
apnea_binary,lstm,,30s,10,test,0.5,5.0,2054,20540,0.6454235637779941,0.6453903099705797,0.6453802512279587,0.7112896731148663,0.7088607594936709,0.7088980604202281,0.7088472332840292,0.7799306541210738,0.695715676728335,0.6958874120258307,0.6951936882359128,0.7799306541210738,0.7591508302244444,0.7999912779666334,0.6879800118951099,0.727291013081643
apnea_binary,lstm,,30s,100,test,0.5,50.0,2054,205400,0.6551363193768257,0.6551394123330232,0.6551352541003767,0.7202934056468443,0.7093476144109055,0.7093602714672143,0.7093475455182199,0.7916750812780349,0.7093476144109055,0.709379233971706,0.7093392781588108,0.7916750812780349,0.7721018267586038,0.8103449445500245,0.6890666961870755,0.7287995063852031
apnea_binary,lstm,,30s,12,test,0.5,6.0,2054,24648,0.6467461863031483,0.646703376495154,0.6466816964730333,0.7116059422747651,0.7015579357351509,0.7015211721103276,0.7015137172850332,0.7815358301262998,0.692794547224927,0.6929055581945041,0.6925898702286256,0.7815358301262998,0.761229833852814,0.8008097133543559,0.6801609248722948,0.7202452063994722
apnea_binary,lstm,,30s,120,test,0.5,60.0,2054,246480,0.655140376501136,0.6551469807426286,0.6551401237784621,0.7198694438479157,0.7117818889970788,0.7117888942299944,0.7117816157341039,0.7914133987160488,0.7093476144109055,0.7093640639681127,0.7093469943755575,0.7914133987160488,0.7718698971987541,0.8100683975745371,0.6923022352691913,0.7304066393558845
